Game_id,Day,Home_ID,Away_ID,Home_pts,Away_pts,Spread,Home_oreb,Away_oreb,Home_FGPct,Away_FGPct,Home_3Pct,Away_3Pct,Home_Steals,Away_Steals,Home_TPG,Away_TPG,Home_TSG,Away_TSG,Home_TOG,Away_TOG,Home_PPG,Away_PPG,Home_SPG,Away_STG,Home_OPG,Away_OPG
22200430,60,1610612738,1610612753,109,117,-8,10,15,0.417,0.462,0.239130435,0.272727273,9,7,3463,3164,185,183,240,294,109.5,110.3793103,7.464285714,6.724137931,8.821428571,12.51724138
22200431,60,1610612739,1610612754,118,112,6,6,5,0.5,0.525,0.451612903,0.305555556,6,6,3209,3335,186,237,282,294,115.4333333,105.4666667,6.166666667,6.1,8,9.8
22200432,60,1610612755,1610612744,118,106,12,11,13,0.459,0.415,0.394736842,0.395348837,11,8,3002,3405,233,200,220,274,106.9666667,111.1666667,6.2,7.9,9.4,9.8
22200436,60,1610612742,1610612757,130,110,20,3,10,0.556,0.438,0.418604651,0.351351351,4,4,3111,3152,212,184,228,296,107.2142857,113.5,8.321428571,6.666666667,7.857142857,9.133333333
22200435,60,1610612760,1610612750,110,112,-2,9,11,0.466,0.494,0.297297297,0.48,7,16,3234,3081,224,235,332,259,107.2758621,108.6896552,7.310344828,6.344827586,7.862068966,10.20689655
22200433,60,1610612761,1610612751,116,119,-3,7,4,0.488,0.605,0.375,0.346153846,5,5,3117,3262,277,202,350,235,111.5172414,106.2413793,7.724137931,8.103448276,11.44827586,8.931034483
22200429,60,1610612765,1610612758,113,122,-9,14,4,0.459,0.524,0.344827586,0.387096774,7,8,3328,3110,199,201,334,271,107.4827586,108.7333333,9.551724138,6.733333333,12.06896552,7.833333333
22200428,60,1610612766,1610612737,106,125,-19,15,4,0.398,0.547,0.348837209,0.517241379,8,3,3088,3292,214,210,361,334,107.3548387,111.0714286,6.419354839,7.178571429,10.77419355,9.678571429
22200440,61,1610612739,1610612742,100,99,1,9,5,0.426,0.409,0.194444444,0.306122449,6,5,3327,3241,192,216,288,231,106.4827586,109.7333333,7.379310345,7,12.44827586,11.13333333
22200444,61,1610612756,1610612740,118,114,4,10,4,0.47,0.584,0.365853659,0.466666667,6,2,3343,3287,213,251,355,323,107.3225806,108.0333333,6.193548387,7.2,9.290322581,7.7
22200441,61,1610612745,1610612757,95,107,-12,18,10,0.4,0.471,0.103448276,0.361111111,7,8,3086,3262,218,188,383,306,111.4333333,113.3448276,7.1,8.655172414,11.83333333,11.13793103
22200439,61,1610612759,1610612748,101,111,-10,7,8,0.429,0.512,0.37037037,0.366666667,8,14,3085,3241,199,233,337,276,106.4137931,108.7333333,7.517241379,6.266666667,13.20689655,10.2
22200442,61,1610612749,1610612762,123,97,26,15,7,0.533,0.453,0.473684211,0.340425532,5,5,3142,3654,181,223,328,369,106.3793103,104.5483871,6.862068966,7.516129032,11.62068966,8.903225806
22200443,61,1610612760,1610612763,115,109,6,9,10,0.413,0.378,0.422222222,0.266666667,7,5,3344,3261,231,207,341,371,108.3448276,114.1875,6.24137931,6.96875,11.31034483,11.53125
22200438,61,1610612746,1610612764,102,93,9,12,7,0.43,0.429,0.413793103,0.36,6,10,3322,3220,198,197,306,272,111.4666667,112.4482759,7.7,7.137931034,11.36666667,12.79310345
22200449,62,1610612750,1610612741,150,126,24,4,6,0.655,0.523,0.534883721,0.421052632,5,6,3193,3157,251,212,270,249,103.8125,107.3333333,6.1875,6.566666667,9.5625,9.066666667
22200445,62,1610612738,1610612753,92,95,-3,11,6,0.348,0.384,0.255319149,0.413793103,7,9,3572,3281,194,190,250,309,106.4333333,108.862069,8.366666667,7.310344828,9,8.586206897
22200446,62,1610612754,1610612752,106,109,-3,12,14,0.433,0.47,0.342105263,0.307692308,5,7,3447,3315,243,208,299,378,115.2258065,105.8387097,6.258064516,6.129032258,8.064516129,9.967741935
22200448,62,1610612761,1610612744,110,126,-16,18,12,0.421,0.531,0.393939394,0.461538462,6,6,3233,3511,282,208,357,287,111.1935484,110.5,7.838709677,6.933333333,9.64516129,12.6
22200451,62,1610612747,1610612764,119,117,2,6,10,0.5,0.463,0.407407407,0.256410256,4,5,3230,3313,197,207,269,279,107.7666667,113.2580645,9.4,6.709677419,11.9,9.258064516
22200447,62,1610612765,1610612751,121,124,-3,11,4,0.477,0.55,0.266666667,0.517241379,9,5,3441,3381,206,207,348,239,111.3793103,106.8709677,6.793103448,6.677419355,9.275862069,9
22200450,62,1610612743,1610612766,119,115,4,15,12,0.457,0.427,0.333333333,0.315789474,6,7,3239,3194,197,222,285,376,107.53125,109.0645161,6.4375,6.677419355,10.875,7.709677419
22200457,63,1610612740,1610612749,119,128,-9,17,8,0.424,0.556,0.4,0.325,9,8,3401,3265,253,186,327,343,111.6896552,106.4666667,6.793103448,7.4,9.827586207,12.53333333
22200456,63,1610612750,1610612742,116,106,10,9,8,0.472,0.408,0.387096774,0.422222222,5,5,3343,3340,256,221,274,236,113.3666667,108.8333333,8.433333333,6.2,10.9,11.43333333
22200454,63,1610612737,1610612753,126,125,1,6,10,0.511,0.474,0.375,0.352941176,7,8,3417,3376,213,199,338,315,107.8387097,107.7419355,8.258064516,7.129032258,8.838709677,7.612903226
22200459,63,1610612756,1610612747,130,104,26,15,10,0.495,0.448,0.512820513,0.428571429,10,5,3461,3349,219,201,365,275,110.2258065,105.5,6.870967742,6.21875,10.90322581,9.84375
22200455,63,1610612745,1610612759,105,124,-19,16,9,0.426,0.554,0.208333333,0.5,13,6,3181,3186,225,207,401,344,111.6451613,111.6333333,7.064516129,6.7,11.77419355,9.166666667
22200458,63,1610612760,1610612757,123,121,2,11,14,0.455,0.5,0.35483871,0.432432432,7,5,3459,3369,238,196,350,316,106.0333333,106.2,7.5,6.9,13.36666667,11.46666667
22200453,63,1610612755,1610612761,104,101,3,4,9,0.4,0.42,0.357142857,0.275,8,6,3120,3343,244,288,231,375,111.5806452,108.6774194,7.677419355,6.322580645,11.29032258,10.19354839
22200452,63,1610612739,1610612762,122,99,23,4,15,0.614,0.387,0.576923077,0.294117647,5,9,3427,3751,198,228,297,376,107.5862069,107.8387097,8.413793103,9.290322581,7.965517241,12.09677419
22200460,63,1610612758,1610612766,119,125,-6,10,11,0.474,0.516,0.363636364,0.322580645,8,4,3232,3309,209,229,275,388,107.09375,113.6666667,6.1875,6.909090909,9.28125,11.39393939
22200462,64,1610612748,1610612741,103,113,-10,9,5,0.469,0.548,0.340909091,0.419354839,9,7,3352,3283,247,218,284,255,111.4482759,106.7419355,7.206896552,7.387096774,9.482758621,12.51612903
22200463,64,1610612752,1610612744,132,94,38,14,4,0.517,0.473,0.425,0.342857143,8,3,3424,3637,215,214,392,299,104.75,109.4333333,7.71875,7.266666667,8.875,8.5
22200465,64,1610612743,1610612763,105,91,14,13,7,0.449,0.444,0.37037037,0.192307692,9,11,3358,3370,203,212,300,381,110.4516129,113.65625,6.935483871,6.6875,12.64516129,9.34375
22200464,64,1610612756,1610612764,110,113,-3,15,9,0.461,0.475,0.40625,0.407407407,2,9,3591,3430,229,212,380,289,111.9333333,112.3333333,6.766666667,7.066666667,10,12.7
22200461,64,1610612765,1610612762,111,126,-15,9,12,0.506,0.505,0.36,0.434782609,6,7,3562,3850,215,237,359,391,112.21875,107.1875,7.15625,6.625,11.875,9.03125
22200468,65,1610612737,1610612741,108,110,-2,9,8,0.429,0.5,0.378378378,0.291666667,6,9,3543,3396,220,225,344,260,107.9393939,113.2352941,6.515151515,6.970588235,10.87878788,11.5
22200466,65,1610612739,1610612749,114,106,8,9,13,0.482,0.47,0.3125,0.433333333,8,7,3549,3393,203,194,301,351,110.71875,109.5483871,6.875,7.258064516,10.75,8.387096774
22200473,65,1610612750,1610612742,99,104,-5,8,7,0.494,0.453,0.266666667,0.333333333,7,6,3459,3446,261,226,283,244,107.5454545,109.4516129,6.151515152,6.258064516,9.121212121,11.32258065
22200470,65,1610612751,1610612744,143,113,30,3,9,0.643,0.494,0.636363636,0.363636364,10,6,3505,3731,212,217,243,303,108.09375,107.6875,8.15625,7.0625,8.84375,7.625
22200472,65,1610612745,1610612753,110,116,-6,9,11,0.466,0.451,0.395348837,0.297297297,6,11,3286,3501,238,207,417,325,109.53125,113.0606061,6.625,6.575757576,7.59375,9.181818182
22200469,65,1610612738,1610612754,112,117,-5,25,12,0.386,0.469,0.317073171,0.461538462,11,10,3664,3553,201,248,261,311,106,106.0909091,7.677419355,6.272727273,13.4516129,9.848484848
22200475,65,1610612758,1610612747,134,120,14,10,5,0.505,0.5,0.361702128,0.458333333,6,6,125,3453,4,206,11,285,114.5,111.03125,6.28125,7.75,8.15625,9.71875
22200474,65,1610612760,1610612757,101,98,3,9,9,0.468,0.494,0.333333333,0.388888889,9,9,3582,3490,245,201,361,330,4.166666667,111.3870968,0.133333333,6.64516129,0.366666667,9.193548387
22200471,65,1610612752,1610612761,106,113,-7,9,16,0.553,0.447,0.423076923,0.264705882,2,7,3556,3444,223,294,406,384,111.9375,109.0625,7.65625,6.28125,11.28125,10.3125
22200467,65,1610612755,1610612765,113,93,20,13,11,0.441,0.392,0.297297297,0.260869565,8,6,3224,3673,252,221,235,368,111.125,107.625,6.96875,9.1875,12.6875,12
22200476,65,1610612746,1610612766,126,105,21,5,11,0.506,0.402,0.469387755,0.290322581,6,15,3424,3434,204,233,318,399,107.4666667,108.0294118,8.4,6.5,7.833333333,10.82352941
22200477,66,1610612740,1610612759,126,117,9,16,14,0.484,0.478,0.382352941,0.321428571,10,8,3520,3310,262,213,344,353,103.7575758,107.3125,6.181818182,7.28125,9.636363636,12.46875
22200478,66,1610612762,1610612764,120,112,8,8,3,0.488,0.561,0.457142857,0.333333333,5,5,3976,3543,244,221,403,298,113.5483871,106.7741935,8.451612903,6.870967742,11.09677419,11.38709677
22200487,67,1610612745,1610612742,106,112,-6,12,7,0.457,0.45,0.307692308,0.363636364,9,10,3396,3550,244,232,426,251,113.6,107.3636364,6.971428571,6.696969697,11.51428571,9.03030303
22200482,67,1610612738,1610612750,121,109,12,20,11,0.44,0.484,0.282608696,0.3125,9,3,3776,3558,212,268,286,291,106.125,107.5757576,7.625,7.03030303,13.3125,7.606060606
22200483,67,1610612751,1610612749,118,100,18,12,13,0.495,0.44,0.4375,0.243243243,11,7,3499,3648,201,222,364,246,114.4242424,107.8181818,6.424242424,8.121212121,8.666666667,8.818181818
22200485,67,1610612752,1610612741,117,118,-1,12,11,0.5,0.484,0.457142857,0.451612903,2,6,3662,3506,225,234,415,268,106.030303,114,6.090909091,6.9375,11.03030303,7.6875
22200486,67,1610612748,1610612754,108,111,-3,13,9,0.432,0.482,0.393939394,0.446808511,7,5,3455,3670,256,258,293,323,110.969697,109.5625,6.818181818,7.3125,12.57575758,8.375
22200480,67,1610612755,1610612746,119,114,5,6,6,0.534,0.506,0.413793103,0.368421053,7,5,3337,3550,260,210,248,323,104.6969697,111.2121212,7.757575758,7.818181818,8.878787879,9.787878788
22200489,67,1610612743,1610612757,120,107,13,4,13,0.58,0.448,0.476190476,0.257142857,9,5,3463,3588,212,210,313,339,107.6451613,104.4117647,8.387096774,6.176470588,8,9.5
22200479,67,1610612753,1610612759,133,113,20,7,13,0.575,0.454,0.53125,0.315789474,8,10,3617,3427,218,221,336,367,111.7096774,108.7272727,6.838709677,6.363636364,10.09677419,10.27272727
22200488,67,1610612760,1610612740,125,128,-3,10,13,0.461,0.436,0.371428571,0.351351351,9,10,3683,3646,254,272,370,360,106.3823529,107.09375,6.411764706,6.90625,9.882352941,11.46875
22200484,67,1610612739,1610612761,107,118,-11,6,11,0.513,0.5,0.333333333,0.513513514,9,10,3663,3557,211,301,310,400,111.6060606,113.9375,7.696969697,8.5,11.21212121,11.25
22200490,67,1610612756,1610612763,100,125,-25,11,19,0.437,0.495,0.257142857,0.304347826,6,11,3701,3461,231,223,395,388,107.7352941,107.7878788,6.205882353,9.121212121,9.117647059,12.12121212
22200491,67,1610612758,1610612764,111,125,-14,13,5,0.44,0.557,0.3125,0.3125,5,9,3573,3655,212,226,290,301,112.1515152,111.6451613,7,7.193548387,11.96969697,12.51612903
22200481,67,1610612737,1610612765,130,105,25,8,9,0.533,0.411,0.352941176,0.272727273,10,7,3651,3766,226,227,353,379,115.2580645,107.5,6.838709677,6.647058824,9.35483871,8.852941176
22200492,67,1610612747,1610612766,130,134,-4,12,11,0.522,0.553,0.431818182,0.390243902,5,11,3573,3539,212,248,290,410,110.6363636,107.6,6.848484848,6.485714286,10.6969697,10.82857143
22200494,69,1610612742,1610612747,124,115,9,11,6,0.524,0.488,0.409090909,0.321428571,6,5,3662,3703,242,217,258,302,111.65625,107.2424242,6.625,7.515151515,9.0625,12.42424242
22200495,69,1610612738,1610612749,139,118,21,5,8,0.588,0.5,0.487179487,0.361111111,9,8,3897,3599,221,208,306,377,107.7058824,112.2121212,7.117647059,6.575757576,7.588235294,9.151515152
22200493,69,1610612752,1610612755,112,119,-7,12,5,0.478,0.506,0.375,0.461538462,4,5,3779,3456,227,267,427,254,114.6176471,109.0606061,6.5,6.303030303,9,11.42424242
22200497,69,1610612743,1610612756,128,125,3,12,12,0.479,0.479,0.361111111,0.485714286,8,7,3583,3801,221,237,317,406,111.1470588,108,6.676470588,8.34375,12.55882353,7.9375
22200496,69,1610612744,1610612763,123,109,14,9,9,0.473,0.415,0.409090909,0.230769231,6,5,3844,3586,223,234,312,407,111.96875,111.7941176,6.90625,6.970588235,9.90625,11.94117647
22200501,70,1610612741,1610612745,118,133,-15,8,8,0.489,0.556,0.371428571,0.386363636,6,7,3624,3502,240,253,279,438,113.0588235,112.0625,6.558823529,7.3125,9.176470588,12.71875
22200498,70,1610612739,1610612751,117,125,-8,10,7,0.476,0.573,0.361111111,0.6,8,7,3770,3617,220,212,316,376,109.8181818,106.1212121,7.272727273,7.666666667,8.454545455,13.27272727
22200500,70,1610612748,1610612750,113,110,3,13,8,0.461,0.544,0.265306122,0.441176471,9,4,3563,36607,263,271,306,291,107.7142857,106.3823529,6.285714286,6.235294118,9.028571429,11.05882353
22200502,70,1610612740,1610612754,113,93,20,16,6,0.456,0.422,0.3,0.257142857,10,9,3774,3781,282,263,373,332,104.7941176,1076.676471,7.735294118,7.970588235,9,8.558823529
22200503,70,1610612759,1610612762,126,122,4,6,16,0.552,0.402,0.333333333,0.302325581,11,10,3540,4096,231,249,380,411,114.3636364,111.2058824,8.545454545,7.735294118,11.3030303,9.764705882
22200499,70,1610612765,1610612746,131,142,-11,16,10,0.44,0.538,0.470588235,0.431818182,10,13,3871,3664,234,215,388,329,107.2727273,113.7777778,7,6.916666667,11.51515152,11.41666667
22200504,70,1610612757,1610612766,124,113,11,10,18,0.5,0.398,0.368421053,0.333333333,8,8,3695,3673,215,259,352,421,107.5277778,104.6857143,6.5,6.142857143,10.77777778,9.4
22200507,71,1610612738,1610612745,126,102,24,9,13,0.473,0.4,0.357142857,0.311111111,8,5,4036,3635,230,260,311,446,108.6764706,108.0294118,6.323529412,7.617647059,10.35294118,12.38235294
22200512,71,1610612742,1610612752,126,121,5,7,17,0.489,0.437,0.282608696,0.32,4,5,3786,3891,248,231,269,439,115.3142857,106.9117647,6.571428571,7.647058824,8.885714286,13.11764706
22200505,71,1610612753,1610612747,110,129,-19,8,9,0.5,0.544,0.357142857,0.395348837,8,4,3750,3818,226,222,343,308,108.1714286,111.1714286,7.085714286,6.6,7.685714286,12.54285714
22200508,71,1610612754,1610612737,129,114,15,7,9,0.511,0.449,0.371428571,0.4,3,4,3874,3781,272,236,338,361,107.1428571,112.2941176,6.457142857,6.529411765,9.8,9.058823529
22200514,71,1610612758,1610612743,106,113,-7,8,10,0.488,0.477,0.285714286,0.351351351,8,12,125,3711,9,229,5,329,110.6857143,111.2058824,7.771428571,6.941176471,9.657142857,10.61764706
22200511,71,1610612760,1610612759,130,114,16,13,16,0.535,0.465,0.541666667,0.344827586,10,9,3808,3666,263,242,380,386,3.90625,112.4545455,0.28125,6.939393939,0.15625,9.96969697
22200509,71,1610612761,1610612746,113,124,-11,10,15,0.512,0.484,0.260869565,0.394736842,6,8,3675,3806,311,228,411,339,112,107.8235294,7.735294118,7.117647059,11.17647059,11.35294118
22200510,71,1610612763,1610612756,108,125,-17,15,15,0.396,0.494,0.266666667,0.548387097,9,7,3695,3926,239,244,416,418,108.0882353,105.7222222,9.147058824,6.333333333,12.08823529,9.416666667
22200506,71,1610612764,1610612755,116,111,5,14,10,0.459,0.464,0.333333333,0.193548387,7,8,3780,3575,235,272,306,259,111.969697,112.1714286,7.242424242,6.971428571,12.60606061,11.94285714
22200513,71,1610612744,1610612766,110,105,5,9,9,0.432,0.413,0.216216216,0.263157895,3,6,3967,3786,229,267,321,439,108,108.3333333,6.714285714,8.242424242,8.742857143,7.848484848
22200519,72,1610612741,1610612749,119,113,6,7,22,0.457,0.373,0.391304348,0.204545455,5,7,3742,3717,246,216,287,385,113.3428571,108.1714286,6.542857143,7.628571429,9.171428571,12.54285714
22200520,72,1610612740,1610612750,119,118,1,9,5,0.481,0.506,0.47826087,0.344827586,6,6,3887,3777,292,275,389,310,110.0588235,109.3235294,7.235294118,6.352941176,8.441176471,11.32352941
22200517,72,1610612737,1610612751,107,108,-1,11,5,0.433,0.506,0.363636364,0.384615385,5,0,3895,3742,240,219,370,383,114.3235294,107.9142857,8.588235294,7.857142857,11.44117647,8.857142857
22200518,72,1610612748,1610612747,112,98,14,10,8,0.478,0.481,0.314285714,0.361111111,14,2,3676,3947,272,226,319,328,111.2857143,106.9142857,6.857142857,6.257142857,10.57142857,10.94285714
22200522,72,1610612758,1610612743,127,126,1,11,7,0.528,0.576,0.451612903,0.444444444,10,6,3824,3824,241,241,339,339,105.0285714,112.7714286,7.771428571,6.457142857,9.114285714,9.371428571
22200521,72,1610612744,1610612762,112,107,5,10,10,0.425,0.407,0.355555556,0.326086957,6,3,4077,4218,232,259,330,427,115.8787879,112.4705882,7.303030303,7.088235294,10.27272727,9.970588235
22200516,72,1610612764,1610612756,127,102,25,12,11,0.573,0.448,0.307692308,0.419354839,7,7,3896,4051,242,251,320,433,113.25,114,6.444444444,7,9.166666667,11.54054054
22200515,72,1610612765,1610612753,121,101,20,11,15,0.45,0.412,0.428571429,0.227272727,7,5,4002,3860,244,234,404,351,108.2222222,112.5277778,6.722222222,6.972222222,8.888888889,12.02777778
22200528,73,1610612742,1610612745,129,114,15,6,12,0.516,0.442,0.4,0.352941176,7,5,3912,3737,252,265,276,459,108.1621622,107.2222222,6.594594595,6.5,10.91891892,9.75
22200525,73,1610612738,1610612746,116,110,6,11,8,0.484,0.483,0.282051282,0.384615385,3,4,4162,3930,238,236,320,354,108.6666667,106.7714286,7,7.571428571,7.666666667,13.11428571
22200524,73,1610612754,1610612739,135,126,9,4,17,0.565,0.521,0.612903226,0.428571429,6,7,4003,3887,275,228,345,326,115.6111111,106.2162162,6.611111111,6.378378378,8.888888889,9.567567568
22200527,73,1610612759,1610612752,122,115,7,14,13,0.511,0.422,0.392857143,0.365853659,5,7,3780,4012,251,236,402,456,111.1944444,107.9722222,7.638888889,6.333333333,9.583333333,9.055555556
22200526,73,1610612761,1610612763,106,119,-13,17,17,0.406,0.505,0.357142857,0.448275862,11,4,3788,3803,317,248,421,431,108,111.4444444,7.171428571,6.555555556,11.48571429,12.66666667
22200523,73,1610612766,1610612760,121,113,8,12,11,0.548,0.424,0.3125,0.305555556,8,9,3891,3938,273,273,448,393,108.2285714,111.8529412,9.057142857,7.294117647,12.02857143,12.67647059
22200530,74,1610612737,1610612747,121,130,-9,12,12,0.475,0.542,0.289473684,0.3125,6,7,4002,4045,245,228,381,325,108.0833333,112.5142857,7.583333333,7.8,12.44444444,11.22857143
22200533,74,1610612749,1610612750,123,114,9,20,7,0.462,0.435,0.358974359,0.266666667,5,10,3830,3895,223,281,407,315,111.1666667,112.3611111,6.805555556,6.333333333,10.58333333,9.027777778
22200535,74,1610612743,1610612748,124,119,5,5,11,0.592,0.448,0.607142857,0.4,6,13,3950,3788,247,286,346,329,109.4285714,108.1944444,6.371428571,7.805555556,11.62857143,8.75
22200534,74,1610612740,1610612755,127,116,11,7,3,0.538,0.56,0.483870968,0.411764706,14,5,4006,3686,298,280,398,269,112.8571429,105.2222222,7.057142857,7.944444444,9.885714286,9.138888889
22200536,74,1610612744,1610612757,118,112,6,17,17,0.462,0.462,0.395348837,0.307692308,9,2,4189,3819,238,223,340,362,114.4571429,108.4117647,8.514285714,8.235294118,11.37142857,7.911764706
22200531,74,1610612761,1610612756,113,104,9,8,9,0.494,0.493,0.333333333,0.466666667,15,7,3894,4153,328,258,438,444,113.2162162,109.1142857,6.432432432,6.371428571,9.189189189,10.34285714
22200537,74,1610612758,1610612762,126,125,1,10,7,0.556,0.548,0.4,0.25,5,7,3950,4325,247,262,346,437,108.1666667,112.2432432,9.111111111,6.972972973,12.16666667,12
22200529,74,1610612753,1610612764,100,119,-19,8,4,0.42,0.56,0.185185185,0.428571429,8,4,3961,4023,239,249,366,332,116.1764706,113.8157895,7.264705882,6.894736842,10.17647059,11.5
22200532,74,1610612741,1610612765,132,118,14,12,13,0.576,0.477,0.444444444,0.435897436,10,8,3861,4123,251,251,294,415,107.0540541,108.7297297,6.459459459,6.72972973,9.891891892,8.972972973
22200540,75,1610612741,1610612739,102,103,-1,9,15,0.481,0.459,0.333333333,0.342105263,15,9,3993,4013,261,235,306,343,110.3142857,108.5,7.171428571,6.605263158,8.4,10.92105263
22200541,75,1610612745,1610612752,88,108,-20,12,16,0.377,0.389,0.304347826,0.294117647,4,10,3851,4127,270,243,471,469,110.9166667,108.4594595,7.25,6.351351351,8.5,9.27027027
22200538,75,1610612754,1610612746,131,130,1,8,8,0.523,0.538,0.368421053,0.470588235,10,7,4138,4040,281,240,349,362,106.9722222,111.5405405,7.5,6.567567568,13.08333333,12.67567568
22200542,75,1610612759,1610612742,125,126,-1,15,6,0.553,0.581,0.421052632,0.411764706,1,5,3902,4041,256,259,416,282,111.8378378,106.3157895,7.594594595,6.315789474,9.432432432,9.526315789
